date,close,volume
2024-08-20,0.778,78300.0
2024-08-21,0.794,93920.0
2024-08-22,0.788,31700.0
2024-08-23,0.73,719520.0
2024-08-26,0.74,29500.0
2024-08-27,0.712,1267780.0
2024-08-28,0.694,485040.0
2024-08-29,0.676,291680.0
2024-08-30,0.678,915920.0
2024-09-02,0.654,484000.0
2024-09-03,0.64,696400.0
2024-09-04,0.66,79100.0
2024-09-05,0.678,100700.0
2024-09-06,0.654,59700.0
2024-09-09,0.674,160980.0
2024-09-10,0.67,126940.0
2024-09-11,0.668,40300.0
2024-09-12,0.664,94720.0
2024-09-13,0.674,20240.0
2024-09-16,0.688,82680.0
2024-09-17,0.692,145280.0
2024-09-18,0.694,41700.0
2024-09-19,0.698,48340.0
2024-09-20,0.692,174380.0
2024-09-23,0.718,400200.0
2024-09-24,0.702,2178040.0
2024-09-25,0.716,229060.0
2024-09-26,0.716,7160.0
2024-09-27,0.716,64040.0
2024-09-30,0.728,131340.0
2024-10-01,0.734,65620.0
2024-10-02,0.716,88200.0
2024-10-03,0.704,209040.0
2024-10-04,0.696,148460.0
2024-10-07,0.67,136900.0
2024-10-08,0.684,142900.0
2024-10-09,0.688,124720.0
2024-10-10,0.682,280460.0
2024-10-11,0.672,73620.0
2024-10-14,0.674,236420.0
2024-10-15,0.668,491140.0
2024-10-16,0.662,86180.0
2024-10-17,0.672,53180.0
2024-10-18,0.664,13300.0
2024-10-21,0.67,13380.0
2024-10-22,0.67,363540.0
2024-10-23,0.662,125760.0
2024-10-24,0.662,53100.0
2024-10-25,0.646,77680.0
2024-10-28,0.612,186460.0
2024-10-29,0.62,43700.0
2024-10-30,0.632,25520.0
2024-10-31,0.632,25280.0
2024-11-01,0.61,159680.0
2024-11-02,0.618,18420.0
2024-11-05,0.61,180840.0
2024-11-06,0.622,129220.0
2024-11-07,0.612,18460.0
2024-11-08,0.624,199080.0
2024-11-11,0.632,305020.0
2024-11-12,0.646,129880.0
2024-11-13,0.666,514260.0
2024-11-14,0.666,60020.0
2024-11-15,0.654,65980.0
2024-11-18,0.602,3860220.0
2024-11-19,0.576,2903700.0
2024-11-20,0.584,179800.0
2024-11-21,0.568,336260.0
2024-11-22,0.576,11520.0
2024-11-25,0.554,50600.0
2024-11-26,0.548,347180.0
2024-11-27,0.538,335320.0
2024-11-28,0.538,69720.0
2024-11-29,0.54,108320.0
2024-12-02,0.542,32640.0
2024-12-03,0.52,754400.0
2024-12-04,0.53,74460.0
2024-12-05,0.532,31660.0
2024-12-06,0.538,53540.0
2024-12-09,0.556,294160.0
2024-12-10,0.558,94240.0
2024-12-11,0.558,0.0
2024-12-12,0.542,60060.0
2024-12-13,0.518,265080.0
2024-12-16,0.506,97000.0
2024-12-17,0.492,64880.0
2024-12-18,0.518,85900.0
2024-12-19,0.52,239740.0
2024-12-20,0.54,295900.0
2024-12-23,0.538,211320.0
2024-12-24,0.538,85720.0
2024-12-25,0.54,21320.0
2024-12-26,0.534,32320.0
2024-12-27,0.534,48200.0
2024-12-28,0.556,244460.0
2024-12-30,0.578,360300.0
2025-01-03,0.576,258400.0
2025-01-06,0.57,39520.0
2025-01-08,0.598,444000.0
2025-01-09,0.61,4475000.0
2025-01-10,0.618,505800.0
2025-01-13,0.64,661040.0
2025-01-14,0.612,854640.0
2025-01-15,0.61,61540.0
2025-01-16,0.612,231800.0
2025-01-17,0.622,663840.0
2025-01-20,0.62,235840.0
2025-01-21,0.61,578640.0
2025-01-22,0.638,1090840.0
2025-01-23,0.642,2084080.0
2025-01-24,0.65,1096920.0
2025-01-27,0.636,567700.0
2025-01-28,0.634,307480.0
2025-01-29,0.65,123280.0
2025-01-30,0.668,383080.0
2025-01-31,0.65,1083320.0
2025-02-03,0.71,10386180.0
2025-02-04,0.706,501760.0
2025-02-05,0.662,2647840.0
2025-02-06,0.662,814080.0
2025-02-07,0.658,226400.0
2025-02-10,0.66,158260.0
2025-02-11,0.664,52980.0
2025-02-12,0.66,326740.0
2025-02-13,0.664,1015040.0
2025-02-14,0.652,518440.0
2025-02-17,0.668,370020.0
2025-02-18,0.658,138680.0
2025-02-19,0.658,98800.0
2025-02-20,0.678,221020.0
2025-02-21,0.676,789960.0
2025-02-24,0.696,1170080.0
2025-02-25,0.698,280680.0
2025-02-26,0.686,234500.0
2025-02-27,0.672,402800.0
2025-02-28,0.672,319480.0
2025-03-03,0.656,208620.0
2025-03-04,0.672,118880.0
2025-03-05,0.676,196900.0
2025-03-06,0.678,290480.0
2025-03-07,0.67,80540.0
2025-03-10,0.67,212400.0
2025-03-11,0.67,47020.0
2025-03-12,0.668,73560.0
2025-03-13,0.668,93120.0
2025-03-14,0.674,100900.0
2025-03-17,0.674,348720.0
2025-03-18,0.662,1014540.0
2025-03-19,0.672,160940.0
2025-03-20,0.674,67320.0
2025-03-21,0.654,613700.0
2025-03-24,0.656,65320.0
2025-03-25,0.654,162060.0
2025-03-26,0.634,140180.0
2025-03-27,0.666,2408800.0
2025-03-28,0.644,1039800.0
2025-03-31,0.636,134480.0
2025-04-01,0.638,104300.0
2025-04-02,0.626,227940.0
2025-04-03,0.628,31720.0
2025-04-04,0.602,335760.0
2025-04-07,0.564,182280.0
2025-04-08,0.592,58460.0
2025-04-09,0.532,658220.0
2025-04-10,0.548,120780.0
2025-04-11,0.55,213800.0
2025-04-14,0.54,59680.0
2025-04-15,0.544,70520.0
2025-04-16,0.546,32600.0
2025-04-17,0.562,61180.0
2025-04-18,0.572,1795540.0
2025-04-21,0.586,40960.0
2025-04-22,0.586,52800.0
2025-04-23,0.582,201400.0
2025-04-24,0.582,111060.0
2025-04-25,0.584,34900.0
2025-04-28,0.59,29400.0
2025-04-29,0.584,29200.0
2025-04-30,0.576,137800.0
2025-05-02,0.576,0.0
2025-05-05,0.578,129240.0
2025-05-06,0.584,87380.0
2025-05-07,0.584,5840.0
2025-05-08,0.592,11820.0
2025-05-12,0.592,23700.0
2025-05-13,0.586,71020.0
2025-05-14,0.594,29640.0
2025-05-15,0.588,17640.0
2025-05-16,0.588,0.0
2025-05-19,0.584,88520.0
2025-05-20,0.58,191620.0
2025-05-21,0.576,52140.0
2025-05-22,0.566,34160.0
2025-05-23,0.574,17160.0
2025-05-26,0.57,11360.0
2025-05-27,0.572,23020.0
2025-05-28,0.56,34360.0
2025-05-29,0.568,45520.0
2025-05-30,0.564,67720.0
2025-06-02,0.564,89780.0
2025-06-03,0.578,40420.0
2025-06-04,0.584,34740.0
2025-06-05,0.58,34960.0
2025-06-06,0.59,128720.0
2025-06-09,0.58,93160.0
2025-06-10,0.576,56840.0
2025-06-11,0.584,82120.0
2025-06-13,0.578,97340.0
2025-06-16,0.572,181820.0
2025-06-17,0.578,23020.0
2025-06-18,0.576,92060.0
2025-06-19,0.576,235420.0
2025-06-20,0.604,1752540.0
2025-06-23,0.566,541460.0
2025-06-24,0.54,884240.0
2025-06-25,0.55,296840.0
2025-06-26,0.548,306280.0
2025-06-27,0.54,107180.0
2025-06-30,0.54,80260.0
2025-07-01,0.532,26780.0
2025-07-02,0.53,129720.0
2025-07-03,0.528,126180.0
2025-07-04,0.53,52840.0
2025-07-07,0.526,31720.0
2025-07-08,0.538,37340.0
2025-07-09,0.52,52900.0
2025-07-10,0.502,293100.0
2025-07-11,0.5,35120.0
2025-07-14,0.502,60640.0
2025-07-15,0.502,128400.0
2025-07-16,0.51,106480.0
2025-07-17,0.516,10340.0
2025-07-18,0.506,5060.0
2025-07-21,0.5,30120.0
2025-07-22,0.532,1282720.0
2025-07-23,0.536,37440.0
2025-07-24,0.53,63140.0
2025-07-25,0.56,267320.0
2025-07-28,0.56,289400.0
2025-07-29,0.55,183600.0
2025-07-30,0.546,60460.0
2025-07-31,0.542,1772060.0
2025-08-01,0.524,329520.0
2025-08-04,0.548,65080.0
2025-08-05,0.56,337980.0
2025-08-06,0.56,78400.0
2025-08-07,0.574,543620.0
2025-08-08,0.58,232200.0
2025-08-11,0.57,367640.0
2025-08-12,0.56,140340.0
2025-08-13,0.56,113540.0
2025-08-14,0.56,183600.0
2025-08-15,0.564,94200.0
2025-08-18,0.55,44380.0
2025-08-19,0.578,2542660.0
2025-08-20,0.572,1421660.0
2025-08-21,0.562,284700.0
2025-08-22,0.612,2426460.0
2025-08-25,0.608,455880.0
2025-08-26,0.604,95940.0
2025-08-27,0.61,440240.0
2025-08-28,0.604,235440.0
2025-08-29,0.6,136900.0
2025-09-01,0.642,1824200.0
2025-09-02,0.658,4771600.0
2025-09-03,0.658,1106600.0
2025-09-04,0.63,651520.0
2025-09-05,0.648,426320.0
2025-09-08,0.672,358100.0
2025-09-09,0.668,855180.0
2025-09-10,0.664,480520.0
2025-09-11,0.656,313220.0
2025-09-12,0.646,136300.0
2025-09-15,0.7,1950340.0
2025-09-16,0.694,1205560.0
2025-09-17,0.682,799840.0
2025-09-18,0.678,282660.0
2025-09-19,0.686,26960.0
2025-09-22,0.66,616000.0
2025-09-23,0.642,362140.0
2025-09-24,0.652,384380.0
