date,close,volume
2024-09-16,0.06105,3068992.5
2024-09-17,0.06115,3635224.0
2024-09-18,0.0629,27646696.0
2024-09-19,0.06225,10128017.5
2024-09-20,0.06315,10532101.5
2024-09-23,0.0649,7936862.0
2024-09-24,0.06425,4240869.0
2024-09-25,0.06555,14666814.5
2024-09-26,0.064,7997709.0
2024-09-27,0.06485,4631040.5
2024-09-30,0.06385,4803215.5
2024-10-01,0.0639,4615169.5
2024-10-02,0.0631,2623534.0
2024-10-03,0.06205,2924231.0
2024-10-04,0.06195,1123398.0
2024-10-07,0.0617,832272.0
2024-10-08,0.0611,1573853.5
2024-10-09,0.0607,1213433.5
2024-10-10,0.06105,679473.5
2024-10-11,0.06095,835565.0
2024-10-14,0.0617,1443497.5
2024-10-15,0.0616,2827156.0
2024-10-16,0.06325,15420100.5
2024-10-17,0.06355,3779641.0
2024-10-18,0.0642,13652003.5
2024-10-21,0.06285,2783843.5
2024-10-22,0.0621,1779136.0
2024-10-23,0.06065,2469604.5
2024-10-24,0.061,3393913.0
2024-10-25,0.0598,1672316.5
2024-10-28,0.05665,3383154.0
2024-10-29,0.05905,1811187.0
2024-10-30,0.0601,1405761.5
2024-10-31,0.0574,2298070.0
2024-11-01,0.05675,1920229.0
2024-11-02,0.05685,948409.5
2024-11-05,0.05705,1221897.5
2024-11-06,0.0577,5273577.0
2024-11-07,0.05895,5856656.5
2024-11-08,0.0606,6654620.0
2024-11-11,0.0615,4919657.5
2024-11-12,0.0617,2624526.0
2024-11-13,0.0618,1850318.0
2024-11-14,0.0607,4434629.0
2024-11-15,0.06155,5667110.0
2024-11-18,0.0595,1034952.0
2024-11-19,0.0581,3699838.5
2024-11-20,0.05705,1085578.5
2024-11-21,0.0562,1000190.5
2024-11-22,0.0559,1749569.5
2024-11-25,0.0557,1436561.5
2024-11-26,0.0511,3178964.0
2024-11-27,0.0491,2230967.5
2024-11-28,0.0504,1610719.0
2024-11-29,0.05015,2559710.5
2024-12-02,0.05175,1606013.5
2024-12-03,0.0505,2854178.0
2024-12-04,0.0495,1008254.5
2024-12-05,0.04895,759647.0
2024-12-06,0.04955,262265.0
2024-12-09,0.05,671065.0
2024-12-10,0.0493,306425.5
2024-12-11,0.0481,651590.5
2024-12-12,0.04755,689621.0
2024-12-13,0.0465,2528767.5
2024-12-16,0.0427,3029894.5
2024-12-17,0.0418,1989559.5
2024-12-18,0.048,22011831.5
2024-12-19,0.05025,21913631.5
2024-12-20,0.0535,19671632.0
2024-12-23,0.05305,3695820.5
2024-12-24,0.05395,13078965.0
2024-12-25,0.0559,17277746.5
2024-12-26,0.055,3282518.0
2024-12-27,0.05405,1355176.0
2024-12-28,0.0556,16264024.0
2024-12-30,0.05845,8444239.0
2025-01-03,0.05875,3443799.0
2025-01-06,0.0593,5169337.0
2025-01-08,0.06335,44125888.5
2025-01-09,0.0675,106956321.5
2025-01-10,0.0672,42792261.0
2025-01-13,0.0699,14859497.0
2025-01-14,0.06885,7621348.0
2025-01-15,0.0685,8594539.0
2025-01-16,0.068,33926785.5
2025-01-17,0.06685,8063689.0
2025-01-20,0.0672,10510587.0
2025-01-21,0.0665,3653777.0
2025-01-22,0.06765,6505002.0
2025-01-23,0.0675,2740496.5
2025-01-24,0.0687,32852337.5
2025-01-27,0.06675,8660118.5
2025-01-28,0.0676,3578114.0
2025-01-29,0.06755,3770560.0
2025-01-30,0.06905,15066437.0
2025-01-31,0.06875,10982934.5
2025-02-03,0.0683,3675822.5
2025-02-04,0.06825,5142417.0
2025-02-05,0.0671,3718102.5
2025-02-06,0.0675,2302768.5
2025-02-07,0.06655,3310446.5
2025-02-10,0.06705,1820653.0
2025-02-11,0.06705,4989935.5
2025-02-12,0.0666,2461961.5
2025-02-13,0.06845,10714399.0
2025-02-14,0.0676,13081312.0
2025-02-17,0.0725,41517693.0
2025-02-18,0.0697,25238368.0
2025-02-19,0.0718,11077832.0
2025-02-20,0.07365,13409736.5
2025-02-21,0.0734,9756416.0
2025-02-24,0.0801,118447039.0
2025-02-25,0.07865,42375732.0
2025-02-26,0.0775,9178852.5
2025-02-27,0.07845,38065066.5
2025-02-28,0.0745,15513882.5
2025-03-03,0.07165,11981141.0
2025-03-04,0.0768,41393419.0
2025-03-05,0.07725,10222410.5
2025-03-06,0.0761,3785297.5
2025-03-07,0.0749,4388022.0
2025-03-10,0.0756,6668494.0
2025-03-11,0.0757,14555704.5
2025-03-12,0.0738,6251047.0
2025-03-13,0.0736,6197008.0
2025-03-14,0.0736,31172170.5
2025-03-17,0.07495,6998965.5
2025-03-18,0.076,28461167.0
2025-03-19,0.07965,75861476.5
2025-03-20,0.07835,14932644.5
2025-03-21,0.0778,4291697.5
2025-03-24,0.0766,8096628.0
2025-03-25,0.07625,8053266.0
2025-03-26,0.07605,2712672.5
2025-03-27,0.07595,4102024.5
2025-03-28,0.0757,5764877.0
2025-03-31,0.0753,7032174.5
2025-04-01,0.0749,7404408.0
2025-04-02,0.07295,17268725.0
2025-04-03,0.07295,6743572.5
2025-04-04,0.0725,6448664.5
2025-04-07,0.072,10024037.0
2025-04-08,0.074,9070979.0
2025-04-09,0.073,6192137.5
2025-04-10,0.07475,4044625.5
2025-04-11,0.0743,2109349.5
2025-04-14,0.0755,15165377.0
2025-04-15,0.0753,13175579.0
2025-04-16,0.0748,7683603.5
2025-04-17,0.0726,5414409.0
2025-04-18,0.07225,4779336.0
2025-04-21,0.0725,3368003.5
2025-04-22,0.07265,5117790.0
2025-04-23,0.0718,1451292.0
2025-04-24,0.07195,5300261.5
2025-04-25,0.07265,2394625.5
2025-04-28,0.07145,4178048.0
2025-04-29,0.0684,2908123.0
2025-04-30,0.0676,8490270.0
2025-05-02,0.0662,1312897.5
2025-05-05,0.06835,11178744.5
2025-05-06,0.0687,8560453.5
2025-05-07,0.0686,934543.5
2025-05-08,0.06895,521936.0
2025-05-12,0.0711,5425034.5
2025-05-13,0.07225,10454636.5
2025-05-14,0.0717,2978233.0
2025-05-15,0.0703,2557982.0
2025-05-16,0.0709,8815468.5
2025-05-19,0.071,1693013.5
2025-05-20,0.07115,19337894.0
2025-05-21,0.0718,3906719.0
2025-05-22,0.07175,2389764.0
2025-05-23,0.0716,7251840.0
2025-05-26,0.0709,2669018.5
2025-05-27,0.071,1327878.0
2025-05-28,0.0703,3934908.5
2025-05-29,0.06955,1913737.0
2025-05-30,0.06975,1041090.0
2025-06-02,0.0689,3088114.5
2025-06-03,0.069,1154044.0
2025-06-04,0.0707,5163320.5
