date,close,volume
2024-09-09,30200.0,633800.0
2024-09-10,30600.0,429800.0
2024-09-11,30800.0,527000.0
2024-09-12,30400.0,275200.0
2024-09-13,30200.0,332600.0
2024-09-16,30800.0,153800.0
2024-09-17,30800.0,184600.0
2024-09-18,30400.0,398000.0
2024-09-19,30000.0,749800.0
2024-09-20,30200.0,181000.0
2024-09-23,30400.0,90800.0
2024-09-24,30400.0,514400.0
2024-09-25,30200.0,454600.0
2024-09-26,30200.0,331200.0
2024-09-27,29800.0,210200.0
2024-09-30,30000.0,212200.0
2024-10-01,29800.0,239000.0
2024-10-02,29800.0,59800.0
2024-10-03,29800.0,0.0
2024-10-04,29800.0,0.0
2024-10-07,29800.0,267800.0
2024-10-08,29400.0,382400.0
2024-10-09,29400.0,0.0
2024-10-10,29600.0,236400.0
2024-10-11,29800.0,29800.0
2024-10-14,30200.0,120200.0
2024-10-15,30200.0,60400.0
2024-10-16,30000.0,242000.0
2024-10-17,30000.0,60200.0
2024-10-18,30000.0,0.0
2024-10-21,29800.0,29800.0
2024-10-22,29800.0,0.0
2024-10-23,30000.0,59600.0
2024-10-24,30000.0,0.0
2024-10-25,29200.0,205400.0
2024-10-28,28800.0,230600.0
2024-10-29,27800.0,334800.0
2024-10-30,29400.0,315800.0
2024-10-31,28400.0,86600.0
2024-11-01,28600.0,28600.0
2024-11-02,29400.0,88000.0
2024-11-05,29400.0,267800.0
2024-11-06,29400.0,88600.0
2024-11-07,30000.0,59800.0
2024-11-08,29600.0,149200.0
2024-11-11,29200.0,175600.0
2024-11-12,29000.0,29000.0
2024-11-13,29000.0,58000.0
2024-11-14,28800.0,86000.0
2024-11-15,28800.0,202200.0
2024-11-18,28800.0,0.0
2024-11-19,28200.0,114000.0
2024-11-20,28600.0,113000.0
2024-11-21,28200.0,56400.0
2024-11-22,27800.0,139000.0
2024-11-25,28200.0,28200.0
2024-11-26,27400.0,82600.0
2024-11-27,25600.0,873400.0
2024-11-28,27000.0,107400.0
2024-11-29,26400.0,26400.0
2024-12-02,27000.0,133800.0
2024-12-03,25600.0,129000.0
2024-12-04,25600.0,51200.0
2024-12-05,26400.0,179000.0
2024-12-06,27600.0,81400.0
2024-12-09,27600.0,27600.0
2024-12-10,27600.0,0.0
2024-12-11,27000.0,27000.0
2024-12-12,27000.0,0.0
2024-12-13,25400.0,52400.0
2024-12-16,26000.0,279800.0
2024-12-17,26000.0,104000.0
2024-12-18,25200.0,198000.0
2024-12-19,25800.0,181800.0
2024-12-20,25800.0,157200.0
2024-12-23,26600.0,238600.0
2024-12-24,26000.0,103600.0
2024-12-25,26400.0,77400.0
2024-12-26,26400.0,393600.0
2024-12-27,26600.0,53200.0
2024-12-28,26600.0,133000.0
2024-12-30,27000.0,302400.0
2025-01-03,26800.0,494000.0
2025-01-06,27000.0,244400.0
2025-01-08,27200.0,163400.0
2025-01-09,28000.0,28000.0
2025-01-10,28400.0,196200.0
2025-01-13,28200.0,391000.0
2025-01-14,28600.0,226600.0
2025-01-15,28000.0,279800.0
2025-01-16,28400.0,141800.0
2025-01-17,29400.0,525600.0
2025-01-20,30200.0,699600.0
2025-01-21,29400.0,621600.0
2025-01-22,29600.0,265200.0
2025-01-23,29000.0,346600.0
2025-01-24,29000.0,290000.0
2025-01-27,28800.0,114600.0
2025-01-28,28600.0,57000.0
2025-01-29,28800.0,173800.0
2025-01-30,28800.0,287000.0
2025-01-31,29200.0,497800.0
2025-02-03,29000.0,203400.0
2025-02-04,29200.0,87600.0
