date,close,volume
2024-08-19,81.9,395262497.6
2024-08-20,81.72,173236458.2
2024-08-21,82.46,153528977.7
2024-08-22,79.11,226678192.2
2024-08-23,77.1,450899878.7
2024-08-26,81.28,403966422.0
2024-08-27,79.45,327998933.7
2024-08-28,79.23,336715250.3
2024-08-29,78.72,199274572.1
2024-08-30,76.35,285913483.2
2024-09-02,70.79,830889800.1
2024-09-03,70.28,583387700.3
2024-09-04,72.34,641138478.7
2024-09-05,73.26,695033501.4
2024-09-06,73.57,304415839.0
2024-09-09,76.3,503944053.6
2024-09-10,75.8,400683260.3
2024-09-11,73.41,248695086.7
2024-09-12,73.61,272120100.6
2024-09-13,75.65,458139001.0
2024-09-16,78.36,617004287.9
2024-09-17,79.33,484729006.9
2024-09-18,78.9,301074824.4
2024-09-19,78.06,539365003.8
2024-09-20,79.7,428338279.5
2024-09-23,80.97,443079000.3
2024-09-24,81.01,385957366.6
2024-09-25,80.63,593712419.2
2024-09-26,80.48,636913660.3
2024-09-27,76.67,1016489512.1
2024-09-30,75.83,395588912.9
2024-10-01,74.67,261763086.2
2024-10-02,72.99,356089823.2
2024-10-03,72.32,773008070.9
2024-10-04,74.09,245353791.8
2024-10-07,71.88,410466798.9
2024-10-08,74.32,1036694651.4
2024-10-09,73.17,226794973.1
2024-10-10,72.81,154644788.4
2024-10-11,72.6,140226281.2
2024-10-14,72.64,349676793.9
2024-10-15,73.08,159207088.9
2024-10-16,73.65,245918063.7
2024-10-17,72.54,190166403.0
2024-10-18,71.7,176600722.5
2024-10-21,70.99,169923806.9
2024-10-22,70.51,125069119.2
2024-10-23,69.06,186910423.2
2024-10-24,68.25,283021618.5
2024-10-25,66.09,477143444.6
2024-10-28,62.05,875857063.7
2024-10-29,62.19,507507861.9
2024-10-30,61.36,370583664.2
2024-10-31,59.26,569261953.1
2024-11-01,61.76,587163870.4
2024-11-02,61.65,161197981.5
2024-11-05,62.0,238860565.6
2024-11-06,63.01,451683462.2
2024-11-07,64.86,249512261.8
2024-11-08,66.73,520758944.9
2024-11-11,68.26,321926124.0
2024-11-12,64.52,1133311441.0
2024-11-13,63.45,656041024.9
2024-11-14,63.17,376316650.7
2024-11-15,64.16,223321738.5
2024-11-18,62.0,359123592.3
2024-11-19,59.62,877855978.1
2024-11-20,57.62,666943122.7
2024-11-21,56.45,660121970.4
2024-11-22,55.75,272422971.2
2024-11-25,53.47,345943781.9
2024-11-26,52.88,560570713.7
2024-11-27,53.98,446706761.0
2024-11-28,54.86,314696536.1
2024-11-29,54.36,282683844.5
2024-12-02,55.21,251156397.4
2024-12-03,53.21,265169684.0
2024-12-04,52.02,422446231.4
2024-12-05,52.69,455084857.6
2024-12-06,53.62,282837565.1
2024-12-09,55.24,342519525.9
2024-12-10,53.37,411297960.7
2024-12-11,53.13,421384558.4
2024-12-12,51.73,572009155.8
