date,close,volume
2026-06-22,1.9692,306311207.9
2026-06-23,1.9748,332842196.62
2026-06-24,1.965,349996480.0
2026-06-25,1.9582,424326503.1
2026-06-26,1.949,350842860.72
2026-06-29,1.9542,364743012.15
2026-06-30,1.955,276372999.92
2026-07-01,1.9504,377548859.13
2026-07-02,1.9454,498972241.68
2026-07-03,1.9406,951292042.47
2026-07-06,1.9318,465294342.83
2026-07-07,1.9318,460793605.88
2026-07-08,1.9424,352902586.97
2026-07-09,1.947,164223535.41
2026-07-10,1.9476,188124457.98
2026-07-13,1.9436,279081070.12
2026-07-14,1.9452,169610299.83
2026-07-15,1.9354,454609566.57
2026-07-16,1.9232,299373096.1
2026-07-17,1.9218,157745968.89
2026-07-20,1.9284,222105977.2
2026-07-21,1.941,185207918.49
2026-07-22,1.9456,205208993.31
2026-07-23,1.9476,95888039.07
2026-07-24,1.973,196940682.61
2026-07-27,1.9768,177991126.89
2026-07-28,1.9772,222208094.22
2026-07-29,1.986,270739754.25
2026-07-30,1.9856,90859684.39
2026-07-31,1.9882,96398365.48
2026-08-03,1.985,365590315.57
2026-08-04,1.9894,206597500.87
2026-08-05,1.995,196253148.7
2026-08-06,1.9924,130239074.12
2026-08-07,1.9928,106222409.84
2026-08-10,1.9956,168967970.26
2026-08-11,1.9986,119412058.94
2026-08-12,2.0008,369701708.71
2026-08-13,1.9884,124312287.58
2026-08-14,1.9822,256166935.54
2026-08-17,1.9706,189305908.65
2026-08-18,1.9792,81945753.26
2026-08-19,1.983,393244190.65
2026-08-20,1.9786,284969768.96
2026-08-21,1.9732,234410425.18
2026-08-24,1.9682,216571012.19
2026-08-25,1.981,129214318.97
2026-08-26,1.9772,157383680.22
2026-08-27,1.9778,174517486.73
2026-08-28,1.9804,100108924.21
2026-08-31,1.9862,178229465.53
2026-09-01,1.9874,151158098.01
2026-09-02,1.9852,116618919.92
2026-09-03,1.9858,314070675.87
