date,close,volume
2024-08-19,75.35,147527906.5
2024-08-20,74.95,111222945.0
2024-08-21,75.5,77886635.5
2024-08-22,73.15,99413830.0
2024-08-23,72.2,215414129.5
2024-08-26,73.65,168477335.5
2024-08-27,72.65,80299489.5
2024-08-28,73.1,97978457.5
2024-08-29,72.5,74714235.0
2024-08-30,70.45,183017283.0
2024-09-02,65.0,475805735.5
2024-09-03,65.85,203322779.0
2024-09-04,68.45,179640752.5
2024-09-05,67.65,208803635.5
2024-09-06,70.25,146330837.0
2024-09-09,71.8,166286210.0
2024-09-10,70.75,123148087.5
2024-09-11,69.75,131567025.0
2024-09-12,69.2,119089653.5
2024-09-13,71.65,223319897.5
2024-09-16,73.9,223308796.0
2024-09-17,74.9,206037179.0
2024-09-18,74.3,154281066.5
2024-09-19,73.7,265287003.0
2024-09-20,74.65,222051396.5
2024-09-23,75.75,218281098.5
2024-09-24,75.7,130268212.5
2024-09-25,75.05,284668542.5
2024-09-26,74.95,411568828.0
2024-09-27,70.75,522895283.0
2024-09-30,69.9,184981620.0
2024-10-01,69.1,105446755.5
2024-10-02,68.15,98403029.0
2024-10-03,67.9,150840557.0
2024-10-04,68.5,63731992.5
2024-10-07,67.2,63625384.5
2024-10-08,68.05,101636380.0
2024-10-09,67.4,65244273.0
2024-10-10,66.9,56133497.0
2024-10-11,66.9,52146479.5
2024-10-14,67.5,101399043.5
2024-10-15,67.25,75948692.5
2024-10-16,66.7,131491479.5
2024-10-17,65.75,45473183.5
2024-10-18,65.6,42988966.5
2024-10-21,65.3,39100390.0
2024-10-22,64.8,37988951.0
2024-10-23,63.55,99958424.5
2024-10-24,63.2,88039152.0
2024-10-25,61.15,123392937.5
2024-10-28,58.25,165589348.0
2024-10-29,58.2,105186708.5
2024-10-30,58.15,57248148.0
2024-10-31,56.5,77367739.0
2024-11-01,58.7,88630967.0
2024-11-02,58.8,23639983.5
2024-11-05,59.3,55365960.0
2024-11-06,59.65,113163886.0
2024-11-07,61.5,100594973.5
2024-11-08,62.85,145483501.0
2024-11-11,63.2,100168244.5
2024-11-12,60.5,163791056.0
2024-11-13,59.3,177537998.0
2024-11-14,58.3,84721024.5
2024-11-15,58.9,58172206.5
2024-11-18,57.6,75639312.5
2024-11-19,55.7,212080743.5
2024-11-20,54.6,135011016.0
2024-11-21,53.7,106437089.5
2024-11-22,52.9,59118715.5
2024-11-25,50.3,161288410.5
2024-11-26,48.6,217419538.0
2024-11-27,50.0,129005619.5
2024-11-28,50.5,104142645.0
2024-11-29,50.25,89895362.5
2024-12-02,51.05,71192045.5
2024-12-03,48.55,102840660.0
2024-12-04,47.6,102100555.0
2024-12-05,48.4,92026758.0
2024-12-06,48.65,47898261.0
2024-12-09,49.35,56218022.5
2024-12-10,48.05,36492900.0
2024-12-11,48.0,57121294.5
2024-12-12,46.85,54823111.0
2024-12-13,47.25,53356864.0
2024-12-16,46.05,90053521.0
2024-12-17,45.8,46627028.5
2024-12-18,47.55,54982897.5
2024-12-19,46.7,98466806.0
2024-12-20,51.35,224785883.5
2024-12-23,52.35,167454887.5
2024-12-24,51.3,109043452.5
2024-12-25,52.3,90287906.0
2024-12-26,52.55,114978919.5
2024-12-27,52.05,79285449.0
2024-12-28,53.45,103320922.0
2024-12-30,56.45,143153397.5
2025-01-03,55.7,84016428.5
2025-01-06,56.45,36648887.5
2025-01-08,57.45,51619631.5
2025-01-09,55.25,68261122.0
2025-01-10,57.7,117174528.0
2025-01-13,58.9,187116927.0
2025-01-14,59.6,90139246.5
2025-01-15,60.6,109944360.5
2025-01-16,60.35,98724517.5
2025-01-17,61.45,97394317.0
2025-01-20,60.15,118536697.0
2025-01-21,61.45,96941557.5
2025-01-22,60.85,54073089.0
2025-01-23,61.0,75461979.5
2025-01-24,60.85,45167910.0
2025-01-27,59.85,22127337.5
2025-01-28,60.7,24347455.5
2025-01-29,60.9,32703961.5
2025-01-30,61.1,23318823.0
2025-01-31,60.5,54334165.0
2025-02-03,59.3,51708396.5
2025-02-04,58.7,81103533.0
2025-02-05,59.8,72253414.0
2025-02-06,59.7,28543144.5
2025-02-07,59.4,29880279.0
2025-02-10,59.65,75381691.5
2025-02-11,62.35,171265453.5
2025-02-12,64.05,295512990.0
2025-02-13,64.1,112825774.5
2025-02-14,63.7,173467221.0
2025-02-17,65.8,138559338.5
2025-02-18,63.85,93464824.5
2025-02-19,65.75,60786815.0
2025-02-20,67.7,175793918.0
2025-02-21,68.7,180042676.5
2025-02-24,68.7,92662336.5
2025-02-25,68.6,81098077.0
2025-02-26,64.45,308973177.0
2025-02-27,61.9,135587056.0
2025-02-28,64.0,211640550.5
2025-03-03,61.7,122937714.5
2025-03-04,63.1,80417765.0
2025-03-05,62.35,96505958.5
2025-03-06,62.05,54055885.0
2025-03-07,61.1,73341424.0
2025-03-10,61.3,25739465.0
2025-03-11,60.4,35148252.0
2025-03-12,59.4,40909379.5
2025-03-13,59.45,58005785.0
2025-03-14,60.75,28372461.5
2025-03-17,61.05,45022321.5
2025-03-18,60.6,34982366.5
2025-03-19,60.9,26393241.0
2025-03-20,61.8,81261181.5
2025-03-21,61.35,32695553.5
2025-03-24,62.05,100181941.5
2025-03-25,62.5,61554894.5
2025-03-26,61.35,39823297.5
2025-03-27,59.25,75493891.5
2025-03-28,58.1,112357877.5
2025-03-31,58.05,78982001.0
2025-04-01,56.3,104514580.5
2025-04-02,57.3,69969187.0
2025-04-03,55.75,96977927.5
2025-04-04,53.45,139608914.5
2025-04-07,52.85,212005366.0
2025-04-08,52.45,74789663.5
2025-04-09,55.7,111224188.0
2025-04-10,54.85,85837407.0
2025-04-11,54.85,171846736.0
2025-04-14,54.05,184284334.0
2025-04-15,54.5,282693673.0
2025-04-16,55.6,221506363.0
2025-04-17,55.4,114670587.5
2025-04-18,54.7,38148586.5
2025-04-21,55.95,54439198.5
2025-04-22,58.15,109876952.0
2025-04-23,57.4,46452286.0
2025-04-24,56.75,124858766.0
2025-04-25,57.35,50212689.0
2025-04-28,56.7,77917422.5
2025-04-29,55.25,37184681.5
2025-04-30,55.4,38920956.0
2025-05-02,53.7,30089895.0
2025-05-05,53.45,56050590.5
2025-05-06,54.0,42061730.0
2025-05-07,54.6,19393231.0
2025-05-08,55.25,33277607.5
2025-05-12,56.85,68024935.0
2025-05-13,56.0,67350989.0
2025-05-14,55.6,39542748.5
2025-05-15,55.0,47408767.0
2025-05-16,54.6,45664859.5
2025-05-19,54.55,57431854.5
2025-05-20,54.25,19659559.0
2025-05-21,53.65,34668930.0
2025-05-22,53.3,62139613.5
2025-05-23,53.3,32224687.5
2025-05-26,52.0,39921355.0
2025-05-27,53.85,91164848.5
2025-05-28,54.55,63710045.0
2025-05-29,53.45,48935643.5
2025-05-30,55.5,59508001.0
2025-06-02,56.1,154456758.0
2025-06-03,56.55,68711694.0
2025-06-04,55.65,111188565.0
2025-06-05,56.25,91407390.5
2025-06-06,54.75,126215340.0
2025-06-09,54.25,40051658.0
2025-06-10,53.75,22182800.5
2025-06-11,53.9,34363979.0
2025-06-13,54.0,18110659.5
2025-06-16,53.35,29795082.0
2025-06-17,53.75,34727333.5
2025-06-18,53.8,35783661.5
2025-06-19,53.6,51375098.0
2025-06-20,53.8,39545605.5
2025-06-23,54.6,449142086.0
2025-06-24,55.95,114937673.0
2025-06-25,57.35,156724934.0
2025-06-26,58.55,146552953.5
2025-06-27,59.7,167302263.0
2025-06-30,62.2,331657675.5
2025-07-01,61.15,121328939.5
2025-07-02,60.85,111565226.0
2025-07-03,60.35,166785029.5
2025-07-04,60.7,80082301.0
2025-07-07,59.6,84841918.5
2025-07-08,60.15,97584883.5
2025-07-09,60.05,65775367.5
2025-07-10,60.9,76758862.5
2025-07-11,59.85,78375463.0
2025-07-14,61.7,116109603.5
2025-07-15,62.1,74274363.0
2025-07-16,64.15,169485883.5
2025-07-17,65.45,431865090.0
2025-07-18,68.0,379341737.5
2025-07-21,70.15,525736624.0
2025-07-22,70.0,140916342.0
2025-07-23,70.05,274367309.5
2025-07-24,69.85,175428947.0
2025-07-25,70.0,320247716.5
2025-07-28,70.0,418716095.0
2025-07-29,70.9,280567631.0
2025-07-30,70.55,136308231.5
2025-07-31,70.65,146311917.5
2025-08-01,71.5,488037147.5
2025-08-04,72.55,305821490.5
2025-08-05,74.1,1067206507.5
2025-08-06,75.35,1145216211.0
2025-08-07,75.1,631893618.5
2025-08-08,75.1,400491793.0
2025-08-11,76.4,944714651.5
2025-08-12,79.5,2019934334.5
2025-08-13,70.9,2053790966.0
2025-08-14,69.85,1064635784.5
2025-08-15,70.6,439152986.0
2025-08-18,70.2,352983057.5
2025-08-19,70.35,163702315.5
2025-08-20,69.7,110197601.0
2025-08-21,68.3,181058808.5
2025-08-22,68.3,89448305.0
2025-08-25,66.95,390527113.0
2025-08-26,66.95,123797592.5
2025-08-27,66.65,59605221.5
2025-08-28,66.25,242817691.5
2025-08-29,65.9,85054335.5
2025-09-01,65.6,113044363.5
2025-09-02,63.75,168865002.5
2025-09-03,63.9,128180095.5
2025-09-04,64.0,164553375.5
2025-09-05,64.4,75193217.0
2025-09-08,65.35,146437568.0
2025-09-09,64.9,83204050.0
2025-09-10,64.0,88594398.0
2025-09-11,63.7,62070163.5
2025-09-12,61.55,134560097.5
2025-09-15,60.65,217941757.5
2025-09-16,60.75,76357560.0
2025-09-17,61.3,66184945.5
2025-09-18,60.95,56303304.5
2025-09-19,62.05,196033329.5
2025-09-22,60.7,175925198.5
2025-09-23,59.6,86890089.0
2025-09-24,59.95,87089344.5
2025-09-25,59.15,39616798.5
2025-09-26,59.25,59519966.0
2025-09-29,57.0,80098188.5
2025-09-30,56.25,110629362.5
2025-10-01,55.65,72363390.0
2025-10-02,54.9,83452863.5
2025-10-03,54.4,65682889.5
2025-10-06,56.8,148234773.5
2025-10-07,57.85,79302123.0
2025-10-08,55.8,78680717.5
2025-10-09,57.6,217408964.0
2025-10-10,56.4,82125131.5
2025-10-13,57.85,99994592.5
2025-10-14,58.0,106271631.5
2025-10-15,57.0,168829541.5
2025-10-16,61.3,229297502.0
2025-10-17,61.2,86384444.5
2025-10-20,62.95,164498704.5
2025-10-21,60.25,243276284.0
2025-10-22,59.2,102616946.0
2025-10-23,58.95,62721156.0
2025-10-24,57.85,71123742.0
2025-10-27,55.7,122064335.0
2025-10-28,56.45,51548761.0
2025-10-29,57.6,63179851.0
2025-10-30,57.8,36910198.5
2025-10-31,57.05,70472163.0
2025-11-01,57.55,16393209.0
2025-11-03,58.7,31984146.0
2025-11-05,59.25,67453276.5
2025-11-06,61.3,97348557.5
2025-11-07,60.15,91637504.0
2025-11-10,60.1,50831647.5
2025-11-11,59.8,38137429.5
2025-11-12,59.4,72442282.5
2025-11-13,58.2,70768461.0
2025-11-14,58.1,68709864.5
2025-11-17,56.7,85970227.0
2025-11-18,56.55,174643361.5
2025-11-19,57.6,111890651.0
2025-11-20,58.3,130674195.5
2025-11-21,57.8,74385919.0
2025-11-24,57.3,59773266.5
2025-11-25,58.2,71089166.0
2025-11-26,58.35,27843710.0
2025-11-27,57.5,68321501.0
2025-11-28,58.25,46432246.0
2025-12-01,57.9,121991998.0
2025-12-02,57.7,76432515.5
2025-12-03,57.25,69359489.0
2025-12-04,57.4,37023904.0
2025-12-05,58.0,70271908.0
2025-12-08,57.95,96917120.0
2025-12-09,58.95,67210784.0
2025-12-10,59.05,71031452.0
2025-12-11,59.95,113425267.5
2025-12-12,59.5,81481126.5
2025-12-15,60.8,89820791.5
2025-12-16,62.9,110232676.5
2025-12-17,63.4,130662958.5
2025-12-18,62.85,38056264.5
2025-12-19,61.85,122507202.5
2025-12-22,59.45,93331128.0
2025-12-23,61.2,73832564.0
2025-12-24,60.5,36616771.0
2025-12-25,60.65,40489662.0
2025-12-26,61.9,87155266.5
2025-12-29,61.2,124762439.0
2025-12-30,61.9,40179861.5
2026-01-05,61.4,31348342.0
2026-01-06,61.1,13653644.0
2026-01-08,60.05,33223764.5
2026-01-09,60.15,15297517.5
2026-01-12,60.9,44810668.0
2026-01-13,60.8,26852593.5
2026-01-14,61.75,75878211.5
2026-01-15,62.2,54860733.5
2026-01-16,62.05,37679951.5
2026-01-19,61.45,72920321.0
2026-01-20,61.55,32659527.5
2026-01-21,62.25,67695019.0
2026-01-22,62.3,100548278.5
2026-01-23,62.8,61599747.0
2026-01-26,62.35,58224249.0
2026-01-27,63.55,107488004.5
2026-01-28,63.15,50430182.0
2026-01-29,62.7,139945573.5
2026-01-30,62.25,42686274.0
2026-02-02,62.25,67724505.5
2026-02-03,63.0,97429375.5
2026-02-04,62.75,192142083.0
2026-02-05,62.5,82483073.0
2026-02-06,61.5,66211715.0
2026-02-09,60.8,62154342.5
2026-02-10,60.9,26211209.5
2026-02-11,61.35,54631988.0
2026-02-12,62.0,82488702.0
2026-02-13,63.0,81131746.0
2026-02-16,62.7,48046129.5
2026-02-17,62.4,137015181.5
2026-02-18,62.65,18954498.0
2026-02-19,62.2,25256380.0
2026-02-20,62.55,21069588.5
2026-02-24,62.35,56155381.0
2026-02-25,63.3,64062559.0
2026-02-26,62.25,93643495.0
2026-02-27,62.25,25261976.5
2026-03-02,61.4,107010359.0
2026-03-03,60.45,54818825.5
2026-03-04,60.7,37074774.0
2026-03-05,60.85,40781230.0
2026-03-06,60.35,47045374.0
2026-03-09,61.0,39983667.0
2026-03-10,60.95,45991784.0
2026-03-11,60.55,22342737.0
2026-03-12,60.65,24016582.5
2026-03-13,60.65,33791558.0
2026-03-16,60.35,46838785.5
2026-03-17,60.35,19085360.0
2026-03-18,60.3,35103327.5
2026-03-19,59.9,53610241.5
2026-03-20,59.75,26157198.5
2026-03-23,59.55,47086511.5
2026-03-24,59.05,26539784.0
2026-03-25,59.1,38724241.5
2026-03-26,58.95,52129547.5
